Navn;Stasjon;Tid(norsk normaltid);Lufttemperatur
Hamar - Stavsberg;SN12320;08.08.2025 23:00;15,7
Hamar - Stavsberg;SN12320;09.08.2025 00:00;13,7
Hamar - Stavsberg;SN12320;09.08.2025 01:00;13,4
Hamar - Stavsberg;SN12320;09.08.2025 02:00;14,1
Hamar - Stavsberg;SN12320;09.08.2025 03:00;11,6
Hamar - Stavsberg;SN12320;09.08.2025 04:00;11,8
Hamar - Stavsberg;SN12320;09.08.2025 05:00;13,2
Hamar - Stavsberg;SN12320;09.08.2025 06:00;12,3
Hamar - Stavsberg;SN12320;09.08.2025 07:00;12,3
Hamar - Stavsberg;SN12320;09.08.2025 08:00;13,9
Hamar - Stavsberg;SN12320;09.08.2025 09:00;16,2
Hamar - Stavsberg;SN12320;09.08.2025 10:00;17,5
Hamar - Stavsberg;SN12320;09.08.2025 11:00;17,8
Hamar - Stavsberg;SN12320;09.08.2025 12:00;17,5
Hamar - Stavsberg;SN12320;09.08.2025 13:00;19,6
Hamar - Stavsberg;SN12320;09.08.2025 14:00;18,4
Hamar - Stavsberg;SN12320;09.08.2025 15:00;18,2
Hamar - Stavsberg;SN12320;09.08.2025 16:00;18
Hamar - Stavsberg;SN12320;09.08.2025 17:00;17,1
Hamar - Stavsberg;SN12320;09.08.2025 18:00;16,2
Hamar - Stavsberg;SN12320;09.08.2025 19:00;13,8
Hamar - Stavsberg;SN12320;09.08.2025 20:00;13,7
Hamar - Stavsberg;SN12320;09.08.2025 21:00;13,4
Hamar - Stavsberg;SN12320;09.08.2025 22:00;12,1
Hamar - Stavsberg;SN12320;09.08.2025 23:00;11,9
Hamar - Stavsberg;SN12320;10.08.2025 00:00;11,5
Hamar - Stavsberg;SN12320;10.08.2025 01:00;11,5
Hamar - Stavsberg;SN12320;10.08.2025 02:00;12,3
Hamar - Stavsberg;SN12320;10.08.2025 03:00;11,9
Hamar - Stavsberg;SN12320;10.08.2025 04:00;10,1
Hamar - Stavsberg;SN12320;10.08.2025 05:00;10,7
Hamar - Stavsberg;SN12320;10.08.2025 06:00;12
Hamar - Stavsberg;SN12320;10.08.2025 07:00;12,9
Hamar - Stavsberg;SN12320;10.08.2025 08:00;14,4
Hamar - Stavsberg;SN12320;10.08.2025 09:00;15
Hamar - Stavsberg;SN12320;10.08.2025 10:00;15,5
Hamar - Stavsberg;SN12320;10.08.2025 11:00;18,2
Hamar - Stavsberg;SN12320;10.08.2025 12:00;19,3
Hamar - Stavsberg;SN12320;10.08.2025 13:00;20,5
Hamar - Stavsberg;SN12320;10.08.2025 14:00;21,2
Hamar - Stavsberg;SN12320;10.08.2025 15:00;21,1
Hamar - Stavsberg;SN12320;10.08.2025 16:00;20,5
Hamar - Stavsberg;SN12320;10.08.2025 17:00;20
Hamar - Stavsberg;SN12320;10.08.2025 18:00;20,2
Hamar - Stavsberg;SN12320;10.08.2025 19:00;19
Hamar - Stavsberg;SN12320;10.08.2025 20:00;17,1
Hamar - Stavsberg;SN12320;10.08.2025 21:00;15,6
Hamar - Stavsberg;SN12320;10.08.2025 22:00;15
Hamar - Stavsberg;SN12320;10.08.2025 23:00;12,9
Hamar - Stavsberg;SN12320;11.08.2025 00:00;11,4
Hamar - Stavsberg;SN12320;11.08.2025 01:00;11
Hamar - Stavsberg;SN12320;11.08.2025 02:00;11,3
Hamar - Stavsberg;SN12320;11.08.2025 03:00;10
Hamar - Stavsberg;SN12320;11.08.2025 04:00;8,7
Hamar - Stavsberg;SN12320;11.08.2025 05:00;9,9
Hamar - Stavsberg;SN12320;11.08.2025 06:00;8,9
Hamar - Stavsberg;SN12320;11.08.2025 07:00;9,2
Hamar - Stavsberg;SN12320;11.08.2025 08:00;12,3
Hamar - Stavsberg;SN12320;11.08.2025 09:00;14,9
Hamar - Stavsberg;SN12320;11.08.2025 10:00;15,7
Hamar - Stavsberg;SN12320;11.08.2025 11:00;17
Hamar - Stavsberg;SN12320;11.08.2025 12:00;16,8
Hamar - Stavsberg;SN12320;11.08.2025 13:00;17,6
Hamar - Stavsberg;SN12320;11.08.2025 14:00;18,7
Hamar - Stavsberg;SN12320;11.08.2025 15:00;18,2
Hamar - Stavsberg;SN12320;11.08.2025 16:00;18,4
Hamar - Stavsberg;SN12320;11.08.2025 17:00;18,5
Hamar - Stavsberg;SN12320;11.08.2025 18:00;17,9
Hamar - Stavsberg;SN12320;11.08.2025 19:00;16
Hamar - Stavsberg;SN12320;11.08.2025 20:00;16
Hamar - Stavsberg;SN12320;11.08.2025 21:00;14,3
Hamar - Stavsberg;SN12320;11.08.2025 22:00;13,5
Hamar - Stavsberg;SN12320;11.08.2025 23:00;13,6
Hamar - Stavsberg;SN12320;12.08.2025 00:00;12,8
Hamar - Stavsberg;SN12320;12.08.2025 01:00;11,3
Hamar - Stavsberg;SN12320;12.08.2025 02:00;11
Hamar - Stavsberg;SN12320;12.08.2025 03:00;10,7
Hamar - Stavsberg;SN12320;12.08.2025 04:00;8,9
Hamar - Stavsberg;SN12320;12.08.2025 05:00;9,7
Hamar - Stavsberg;SN12320;12.08.2025 06:00;10,4
Hamar - Stavsberg;SN12320;12.08.2025 07:00;12
Hamar - Stavsberg;SN12320;12.08.2025 08:00;12,7
Hamar - Stavsberg;SN12320;12.08.2025 09:00;14,3
Hamar - Stavsberg;SN12320;12.08.2025 10:00;15,3
Hamar - Stavsberg;SN12320;12.08.2025 11:00;16,4
Hamar - Stavsberg;SN12320;12.08.2025 12:00;17,1
Hamar - Stavsberg;SN12320;12.08.2025 13:00;18,1
Hamar - Stavsberg;SN12320;12.08.2025 14:00;18,3
Hamar - Stavsberg;SN12320;12.08.2025 15:00;17,5
Hamar - Stavsberg;SN12320;12.08.2025 16:00;18,7
Hamar - Stavsberg;SN12320;12.08.2025 17:00;18,4
Hamar - Stavsberg;SN12320;12.08.2025 18:00;17,3
Hamar - Stavsberg;SN12320;12.08.2025 19:00;15
Hamar - Stavsberg;SN12320;12.08.2025 20:00;15,1
Hamar - Stavsberg;SN12320;12.08.2025 21:00;15,9
Hamar - Stavsberg;SN12320;12.08.2025 22:00;14,9
Hamar - Stavsberg;SN12320;12.08.2025 23:00;15,1
Hamar - Stavsberg;SN12320;13.08.2025 00:00;13,7
Hamar - Stavsberg;SN12320;13.08.2025 01:00;13,3
Hamar - Stavsberg;SN12320;13.08.2025 02:00;13,2
Hamar - Stavsberg;SN12320;13.08.2025 03:00;12,2
Hamar - Stavsberg;SN12320;13.08.2025 04:00;11,6
Hamar - Stavsberg;SN12320;13.08.2025 05:00;11
Hamar - Stavsberg;SN12320;13.08.2025 06:00;12,4
Hamar - Stavsberg;SN12320;13.08.2025 07:00;13,9
Hamar - Stavsberg;SN12320;13.08.2025 08:00;13,8
Hamar - Stavsberg;SN12320;13.08.2025 09:00;16,1
Hamar - Stavsberg;SN12320;13.08.2025 10:00;16,3
Hamar - Stavsberg;SN12320;13.08.2025 11:00;17,3
Hamar - Stavsberg;SN12320;13.08.2025 12:00;19,4
Hamar - Stavsberg;SN12320;13.08.2025 13:00;19,9
Hamar - Stavsberg;SN12320;13.08.2025 14:00;21,4
Hamar - Stavsberg;SN12320;13.08.2025 15:00;21,9
Hamar - Stavsberg;SN12320;13.08.2025 16:00;22,5
Hamar - Stavsberg;SN12320;13.08.2025 17:00;23,2
Hamar - Stavsberg;SN12320;13.08.2025 18:00;23
Hamar - Stavsberg;SN12320;13.08.2025 19:00;22,9
Hamar - Stavsberg;SN12320;13.08.2025 20:00;20,6
Hamar - Stavsberg;SN12320;13.08.2025 21:00;19,2
Hamar - Stavsberg;SN12320;13.08.2025 22:00;17,7
Hamar - Stavsberg;SN12320;13.08.2025 23:00;16,9
Hamar - Stavsberg;SN12320;14.08.2025 00:00;16,3
Hamar - Stavsberg;SN12320;14.08.2025 01:00;16
Hamar - Stavsberg;SN12320;14.08.2025 02:00;15,5
Hamar - Stavsberg;SN12320;14.08.2025 03:00;15
Hamar - Stavsberg;SN12320;14.08.2025 04:00;15,5
Hamar - Stavsberg;SN12320;14.08.2025 05:00;15,2
Hamar - Stavsberg;SN12320;14.08.2025 06:00;15,1
Hamar - Stavsberg;SN12320;14.08.2025 07:00;15,8
Hamar - Stavsberg;SN12320;14.08.2025 08:00;16,9
Hamar - Stavsberg;SN12320;14.08.2025 09:00;19,2
Hamar - Stavsberg;SN12320;14.08.2025 10:00;20,9
Hamar - Stavsberg;SN12320;14.08.2025 11:00;21,6
Hamar - Stavsberg;SN12320;14.08.2025 12:00;22,9
Hamar - Stavsberg;SN12320;14.08.2025 13:00;24,1
Hamar - Stavsberg;SN12320;14.08.2025 14:00;23,8
Hamar - Stavsberg;SN12320;14.08.2025 15:00;24
Hamar - Stavsberg;SN12320;14.08.2025 16:00;24,3
Hamar - Stavsberg;SN12320;14.08.2025 17:00;23,6
Hamar - Stavsberg;SN12320;14.08.2025 18:00;22,5
Hamar - Stavsberg;SN12320;14.08.2025 19:00;21,4
Hamar - Stavsberg;SN12320;14.08.2025 20:00;20,3
Hamar - Stavsberg;SN12320;14.08.2025 21:00;18,4
Hamar - Stavsberg;SN12320;14.08.2025 22:00;16,8
Hamar - Stavsberg;SN12320;14.08.2025 23:00;16,1
Hamar - Stavsberg;SN12320;15.08.2025 00:00;15,8
Hamar - Stavsberg;SN12320;15.08.2025 01:00;15,7
Hamar - Stavsberg;SN12320;15.08.2025 02:00;15,7
Hamar - Stavsberg;SN12320;15.08.2025 03:00;15,4
Hamar - Stavsberg;SN12320;15.08.2025 04:00;15,1
Hamar - Stavsberg;SN12320;15.08.2025 05:00;14,8
Hamar - Stavsberg;SN12320;15.08.2025 06:00;15,1
Hamar - Stavsberg;SN12320;15.08.2025 07:00;15,8
Hamar - Stavsberg;SN12320;15.08.2025 08:00;16,8
Hamar - Stavsberg;SN12320;15.08.2025 09:00;17,4
Hamar - Stavsberg;SN12320;15.08.2025 10:00;19,2
Hamar - Stavsberg;SN12320;15.08.2025 11:00;20,7
Hamar - Stavsberg;SN12320;15.08.2025 12:00;22,1
Hamar - Stavsberg;SN12320;15.08.2025 13:00;23,3
Hamar - Stavsberg;SN12320;15.08.2025 14:00;21,3
Hamar - Stavsberg;SN12320;15.08.2025 15:00;22
Hamar - Stavsberg;SN12320;15.08.2025 16:00;22,5
Hamar - Stavsberg;SN12320;15.08.2025 17:00;22,2
Hamar - Stavsberg;SN12320;15.08.2025 18:00;20,2
Hamar - Stavsberg;SN12320;15.08.2025 19:00;18,3
Hamar - Stavsberg;SN12320;15.08.2025 20:00;15,7
Hamar - Stavsberg;SN12320;15.08.2025 21:00;14,4
Hamar - Stavsberg;SN12320;15.08.2025 22:00;13,4
Hamar - Stavsberg;SN12320;15.08.2025 23:00;12,9
Hamar - Stavsberg;SN12320;16.08.2025 00:00;12,4
Hamar - Stavsberg;SN12320;16.08.2025 01:00;12,3
Hamar - Stavsberg;SN12320;16.08.2025 02:00;11,6
Hamar - Stavsberg;SN12320;16.08.2025 03:00;11,6
Hamar - Stavsberg;SN12320;16.08.2025 04:00;11,3
Hamar - Stavsberg;SN12320;16.08.2025 05:00;11,6
Hamar - Stavsberg;SN12320;16.08.2025 06:00;11,8
Hamar - Stavsberg;SN12320;16.08.2025 07:00;12,8
Hamar - Stavsberg;SN12320;16.08.2025 08:00;14,3
Hamar - Stavsberg;SN12320;16.08.2025 09:00;15,8
Hamar - Stavsberg;SN12320;16.08.2025 10:00;16,5
Hamar - Stavsberg;SN12320;16.08.2025 11:00;17,3
Hamar - Stavsberg;SN12320;16.08.2025 12:00;18,4
Hamar - Stavsberg;SN12320;16.08.2025 13:00;18,6
Hamar - Stavsberg;SN12320;16.08.2025 14:00;19,5
Hamar - Stavsberg;SN12320;16.08.2025 15:00;19,4
Hamar - Stavsberg;SN12320;16.08.2025 16:00;18,6
Hamar - Stavsberg;SN12320;16.08.2025 17:00;18
Hamar - Stavsberg;SN12320;16.08.2025 18:00;18
Hamar - Stavsberg;SN12320;16.08.2025 19:00;16,5
Hamar - Stavsberg;SN12320;16.08.2025 20:00;14,6
Hamar - Stavsberg;SN12320;16.08.2025 21:00;12,7
Hamar - Stavsberg;SN12320;16.08.2025 22:00;11,7
Hamar - Stavsberg;SN12320;16.08.2025 23:00;11,1
Hamar - Stavsberg;SN12320;17.08.2025 00:00;9,9
Hamar - Stavsberg;SN12320;17.08.2025 01:00;8,9
Hamar - Stavsberg;SN12320;17.08.2025 02:00;9,7
Hamar - Stavsberg;SN12320;17.08.2025 03:00;9,5
Hamar - Stavsberg;SN12320;17.08.2025 04:00;7,9
Hamar - Stavsberg;SN12320;17.08.2025 05:00;8,1
Hamar - Stavsberg;SN12320;17.08.2025 06:00;11,6
Hamar - Stavsberg;SN12320;17.08.2025 07:00;13,7
Hamar - Stavsberg;SN12320;17.08.2025 08:00;15,3
Hamar - Stavsberg;SN12320;17.08.2025 09:00;17,1
Hamar - Stavsberg;SN12320;17.08.2025 10:00;19
Hamar - Stavsberg;SN12320;17.08.2025 11:00;20,2
Hamar - Stavsberg;SN12320;17.08.2025 12:00;21
Hamar - Stavsberg;SN12320;17.08.2025 13:00;22,3
Hamar - Stavsberg;SN12320;17.08.2025 14:00;22,9
Hamar - Stavsberg;SN12320;17.08.2025 15:00;23,4
Hamar - Stavsberg;SN12320;17.08.2025 16:00;23,6
Hamar - Stavsberg;SN12320;17.08.2025 17:00;24,2
Hamar - Stavsberg;SN12320;17.08.2025 18:00;23,1
Hamar - Stavsberg;SN12320;17.08.2025 19:00;21,8
Hamar - Stavsberg;SN12320;17.08.2025 20:00;19,9
Hamar - Stavsberg;SN12320;17.08.2025 21:00;16,7
Hamar - Stavsberg;SN12320;17.08.2025 22:00;16,6
Hamar - Stavsberg;SN12320;17.08.2025 23:00;15,7
Hamar - Stavsberg;SN12320;18.08.2025 00:00;15,8
Hamar - Stavsberg;SN12320;18.08.2025 01:00;14,4
Hamar - Stavsberg;SN12320;18.08.2025 02:00;13,3
Hamar - Stavsberg;SN12320;18.08.2025 03:00;11,6
Hamar - Stavsberg;SN12320;18.08.2025 04:00;11,8
Hamar - Stavsberg;SN12320;18.08.2025 05:00;11,7
Hamar - Stavsberg;SN12320;18.08.2025 06:00;12,3
Hamar - Stavsberg;SN12320;18.08.2025 07:00;13,2
Hamar - Stavsberg;SN12320;18.08.2025 08:00;15,5
Hamar - Stavsberg;SN12320;18.08.2025 09:00;16,8
Hamar - Stavsberg;SN12320;18.08.2025 10:00;18,3
Hamar - Stavsberg;SN12320;18.08.2025 11:00;19,4
Hamar - Stavsberg;SN12320;18.08.2025 12:00;20,3
Hamar - Stavsberg;SN12320;18.08.2025 13:00;21,6
Hamar - Stavsberg;SN12320;18.08.2025 14:00;23
Hamar - Stavsberg;SN12320;18.08.2025 15:00;23,6
Hamar - Stavsberg;SN12320;18.08.2025 16:00;24,9
Hamar - Stavsberg;SN12320;18.08.2025 17:00;25
Hamar - Stavsberg;SN12320;18.08.2025 18:00;24,4
Hamar - Stavsberg;SN12320;18.08.2025 19:00;23,4
Hamar - Stavsberg;SN12320;18.08.2025 20:00;20,4
Hamar - Stavsberg;SN12320;18.08.2025 21:00;18,9
Hamar - Stavsberg;SN12320;18.08.2025 22:00;18,8
Hamar - Stavsberg;SN12320;18.08.2025 23:00;17,9
Hamar - Stavsberg;SN12320;19.08.2025 00:00;16,9
Hamar - Stavsberg;SN12320;19.08.2025 01:00;14,7
Hamar - Stavsberg;SN12320;19.08.2025 02:00;14
Hamar - Stavsberg;SN12320;19.08.2025 03:00;12,1
Hamar - Stavsberg;SN12320;19.08.2025 04:00;11,7
Hamar - Stavsberg;SN12320;19.08.2025 05:00;11,6
Hamar - Stavsberg;SN12320;19.08.2025 06:00;12,4
Hamar - Stavsberg;SN12320;19.08.2025 07:00;12,8
Hamar - Stavsberg;SN12320;19.08.2025 08:00;13
Hamar - Stavsberg;SN12320;19.08.2025 09:00;14,3
Hamar - Stavsberg;SN12320;19.08.2025 10:00;14,7
Hamar - Stavsberg;SN12320;19.08.2025 11:00;15,2
Hamar - Stavsberg;SN12320;19.08.2025 12:00;16,3
Hamar - Stavsberg;SN12320;19.08.2025 13:00;16,3
Hamar - Stavsberg;SN12320;19.08.2025 14:00;16,3
Hamar - Stavsberg;SN12320;19.08.2025 15:00;18,1
Hamar - Stavsberg;SN12320;19.08.2025 16:00;17,5
Hamar - Stavsberg;SN12320;19.08.2025 17:00;17,6
Hamar - Stavsberg;SN12320;19.08.2025 18:00;16,5
Hamar - Stavsberg;SN12320;19.08.2025 19:00;15,2
Hamar - Stavsberg;SN12320;19.08.2025 20:00;13,1
Hamar - Stavsberg;SN12320;19.08.2025 21:00;11,9
Hamar - Stavsberg;SN12320;19.08.2025 22:00;11
Hamar - Stavsberg;SN12320;19.08.2025 23:00;10,1
Hamar - Stavsberg;SN12320;20.08.2025 00:00;9,5
Hamar - Stavsberg;SN12320;20.08.2025 01:00;9
Hamar - Stavsberg;SN12320;20.08.2025 02:00;7,6
Hamar - Stavsberg;SN12320;20.08.2025 03:00;8,6
Hamar - Stavsberg;SN12320;20.08.2025 04:00;7,3
Hamar - Stavsberg;SN12320;20.08.2025 05:00;8,2
Hamar - Stavsberg;SN12320;20.08.2025 06:00;8,2
Hamar - Stavsberg;SN12320;20.08.2025 07:00;9,5
Hamar - Stavsberg;SN12320;20.08.2025 08:00;10,3
Hamar - Stavsberg;SN12320;20.08.2025 09:00;12,1
Hamar - Stavsberg;SN12320;20.08.2025 10:00;12,6
Hamar - Stavsberg;SN12320;20.08.2025 11:00;13,4
Hamar - Stavsberg;SN12320;20.08.2025 12:00;14,2
Hamar - Stavsberg;SN12320;20.08.2025 13:00;14
Hamar - Stavsberg;SN12320;20.08.2025 14:00;14,3
Hamar - Stavsberg;SN12320;20.08.2025 15:00;14,5
Hamar - Stavsberg;SN12320;20.08.2025 16:00;14,6
Hamar - Stavsberg;SN12320;20.08.2025 17:00;14,2
Hamar - Stavsberg;SN12320;20.08.2025 18:00;13,3
Hamar - Stavsberg;SN12320;20.08.2025 19:00;11,8
Hamar - Stavsberg;SN12320;20.08.2025 20:00;10,9
Hamar - Stavsberg;SN12320;20.08.2025 21:00;10,1
Hamar - Stavsberg;SN12320;20.08.2025 22:00;9,1
Hamar - Stavsberg;SN12320;20.08.2025 23:00;8,2
Hamar - Stavsberg;SN12320;21.08.2025 00:00;8,3
Hamar - Stavsberg;SN12320;21.08.2025 01:00;8,4
Hamar - Stavsberg;SN12320;21.08.2025 02:00;8,3
Hamar - Stavsberg;SN12320;21.08.2025 03:00;8,6
Hamar - Stavsberg;SN12320;21.08.2025 04:00;8,2
Hamar - Stavsberg;SN12320;21.08.2025 05:00;8
Hamar - Stavsberg;SN12320;21.08.2025 06:00;8,5
Hamar - Stavsberg;SN12320;21.08.2025 07:00;8,8
Hamar - Stavsberg;SN12320;21.08.2025 08:00;10
Hamar - Stavsberg;SN12320;21.08.2025 09:00;11,7
Hamar - Stavsberg;SN12320;21.08.2025 10:00;12,9
Hamar - Stavsberg;SN12320;21.08.2025 11:00;13,2
Hamar - Stavsberg;SN12320;21.08.2025 12:00;13,3
Hamar - Stavsberg;SN12320;21.08.2025 13:00;13,7
Hamar - Stavsberg;SN12320;21.08.2025 14:00;15,1
Hamar - Stavsberg;SN12320;21.08.2025 15:00;16,1
Hamar - Stavsberg;SN12320;21.08.2025 16:00;16,1
Hamar - Stavsberg;SN12320;21.08.2025 17:00;15,5
Hamar - Stavsberg;SN12320;21.08.2025 18:00;14,9
Hamar - Stavsberg;SN12320;21.08.2025 19:00;14,5
Hamar - Stavsberg;SN12320;21.08.2025 20:00;12,5
Hamar - Stavsberg;SN12320;21.08.2025 21:00;12,4
Hamar - Stavsberg;SN12320;21.08.2025 22:00;11
Hamar - Stavsberg;SN12320;21.08.2025 23:00;10,2
Hamar - Stavsberg;SN12320;22.08.2025 00:00;10,2
Hamar - Stavsberg;SN12320;22.08.2025 01:00;9,6
Hamar - Stavsberg;SN12320;22.08.2025 02:00;10,1
Hamar - Stavsberg;SN12320;22.08.2025 03:00;9,8
Hamar - Stavsberg;SN12320;22.08.2025 04:00;9,7
Hamar - Stavsberg;SN12320;22.08.2025 05:00;8,5
Hamar - Stavsberg;SN12320;22.08.2025 06:00;9,2
Hamar - Stavsberg;SN12320;22.08.2025 07:00;9,4
Hamar - Stavsberg;SN12320;22.08.2025 08:00;10,1
Hamar - Stavsberg;SN12320;22.08.2025 09:00;10,9
Hamar - Stavsberg;SN12320;22.08.2025 10:00;12,6
Hamar - Stavsberg;SN12320;22.08.2025 11:00;12,4
Hamar - Stavsberg;SN12320;22.08.2025 12:00;11,6
Hamar - Stavsberg;SN12320;22.08.2025 13:00;14
Hamar - Stavsberg;SN12320;22.08.2025 14:00;11,6
Hamar - Stavsberg;SN12320;22.08.2025 15:00;12,7
Hamar - Stavsberg;SN12320;22.08.2025 16:00;13
Hamar - Stavsberg;SN12320;22.08.2025 17:00;11,6
Hamar - Stavsberg;SN12320;22.08.2025 18:00;10,6
Hamar - Stavsberg;SN12320;22.08.2025 19:00;10,1
Hamar - Stavsberg;SN12320;22.08.2025 20:00;9,7
Hamar - Stavsberg;SN12320;22.08.2025 21:00;8,7
Hamar - Stavsberg;SN12320;22.08.2025 22:00;8,3
Hamar - Stavsberg;SN12320;22.08.2025 23:00;7,5
Hamar - Stavsberg;SN12320;23.08.2025 00:00;7,7
Hamar - Stavsberg;SN12320;23.08.2025 01:00;7,8
Hamar - Stavsberg;SN12320;23.08.2025 02:00;7,4
Hamar - Stavsberg;SN12320;23.08.2025 03:00;7,5
Hamar - Stavsberg;SN12320;23.08.2025 04:00;7,2
Hamar - Stavsberg;SN12320;23.08.2025 05:00;7,1
Hamar - Stavsberg;SN12320;23.08.2025 06:00;7,4
Hamar - Stavsberg;SN12320;23.08.2025 07:00;8,9
Hamar - Stavsberg;SN12320;23.08.2025 08:00;9,7
Hamar - Stavsberg;SN12320;23.08.2025 09:00;11,8
Hamar - Stavsberg;SN12320;23.08.2025 10:00;13,8
Hamar - Stavsberg;SN12320;23.08.2025 11:00;14
Hamar - Stavsberg;SN12320;23.08.2025 12:00;14,7
Hamar - Stavsberg;SN12320;23.08.2025 13:00;15,1
Hamar - Stavsberg;SN12320;23.08.2025 14:00;15,2
Hamar - Stavsberg;SN12320;23.08.2025 15:00;17
Hamar - Stavsberg;SN12320;23.08.2025 16:00;17,5
Hamar - Stavsberg;SN12320;23.08.2025 17:00;17,7
Hamar - Stavsberg;SN12320;23.08.2025 18:00;16,9
Hamar - Stavsberg;SN12320;23.08.2025 19:00;15,9
Hamar - Stavsberg;SN12320;23.08.2025 20:00;14,1
Hamar - Stavsberg;SN12320;23.08.2025 21:00;12,5
Hamar - Stavsberg;SN12320;23.08.2025 22:00;11,4
Hamar - Stavsberg;SN12320;23.08.2025 23:00;9,4
Hamar - Stavsberg;SN12320;24.08.2025 00:00;9,7
Hamar - Stavsberg;SN12320;24.08.2025 01:00;9,8
Hamar - Stavsberg;SN12320;24.08.2025 02:00;10
Hamar - Stavsberg;SN12320;24.08.2025 03:00;8,8
Hamar - Stavsberg;SN12320;24.08.2025 04:00;9
Hamar - Stavsberg;SN12320;24.08.2025 05:00;9,1
Hamar - Stavsberg;SN12320;24.08.2025 06:00;8,6
Hamar - Stavsberg;SN12320;24.08.2025 07:00;10,3
Hamar - Stavsberg;SN12320;24.08.2025 08:00;11,7
Hamar - Stavsberg;SN12320;24.08.2025 09:00;13,4
Hamar - Stavsberg;SN12320;24.08.2025 10:00;13,3
Hamar - Stavsberg;SN12320;24.08.2025 11:00;15,3
Hamar - Stavsberg;SN12320;24.08.2025 12:00;17,2
Hamar - Stavsberg;SN12320;24.08.2025 13:00;18,2
Hamar - Stavsberg;SN12320;24.08.2025 14:00;18,6
Hamar - Stavsberg;SN12320;24.08.2025 15:00;17,3
Hamar - Stavsberg;SN12320;24.08.2025 16:00;17
Hamar - Stavsberg;SN12320;24.08.2025 17:00;16,9
Hamar - Stavsberg;SN12320;24.08.2025 18:00;14,7
Hamar - Stavsberg;SN12320;24.08.2025 19:00;13,9
Hamar - Stavsberg;SN12320;24.08.2025 20:00;12,8
Hamar - Stavsberg;SN12320;24.08.2025 21:00;12,3
Hamar - Stavsberg;SN12320;24.08.2025 22:00;11,3
Hamar - Stavsberg;SN12320;24.08.2025 23:00;11
Hamar - Stavsberg;SN12320;25.08.2025 00:00;10,5
Hamar - Stavsberg;SN12320;25.08.2025 01:00;10,2
Hamar - Stavsberg;SN12320;25.08.2025 02:00;9,5
Hamar - Stavsberg;SN12320;25.08.2025 03:00;8,8
Hamar - Stavsberg;SN12320;25.08.2025 04:00;8,1
Hamar - Stavsberg;SN12320;25.08.2025 05:00;8
Hamar - Stavsberg;SN12320;25.08.2025 06:00;8,1
Hamar - Stavsberg;SN12320;25.08.2025 07:00;8,3
Hamar - Stavsberg;SN12320;25.08.2025 08:00;10,8
Hamar - Stavsberg;SN12320;25.08.2025 09:00;12,4
Hamar - Stavsberg;SN12320;25.08.2025 10:00;13,2
Hamar - Stavsberg;SN12320;25.08.2025 11:00;14,7
Hamar - Stavsberg;SN12320;25.08.2025 12:00;15,7
Hamar - Stavsberg;SN12320;25.08.2025 13:00;16,2
Hamar - Stavsberg;SN12320;25.08.2025 14:00;16,8
Hamar - Stavsberg;SN12320;25.08.2025 15:00;17,2
Hamar - Stavsberg;SN12320;25.08.2025 16:00;17,2
Hamar - Stavsberg;SN12320;25.08.2025 17:00;17,3
Hamar - Stavsberg;SN12320;25.08.2025 18:00;16,6
Hamar - Stavsberg;SN12320;25.08.2025 19:00;15,5
Hamar - Stavsberg;SN12320;25.08.2025 20:00;12,6
Hamar - Stavsberg;SN12320;25.08.2025 21:00;11,9
Hamar - Stavsberg;SN12320;25.08.2025 22:00;11,2
Hamar - Stavsberg;SN12320;25.08.2025 23:00;9,7
Hamar - Stavsberg;SN12320;26.08.2025 00:00;8,7
Hamar - Stavsberg;SN12320;26.08.2025 01:00;8,9
Hamar - Stavsberg;SN12320;26.08.2025 02:00;6,9
Hamar - Stavsberg;SN12320;26.08.2025 03:00;7,6
Hamar - Stavsberg;SN12320;26.08.2025 04:00;7,4
Hamar - Stavsberg;SN12320;26.08.2025 05:00;5,6
Hamar - Stavsberg;SN12320;26.08.2025 06:00;6,4
Hamar - Stavsberg;SN12320;26.08.2025 07:00;7,3
Hamar - Stavsberg;SN12320;26.08.2025 08:00;9,6
Hamar - Stavsberg;SN12320;26.08.2025 09:00;11,1
Hamar - Stavsberg;SN12320;26.08.2025 10:00;13,3
Hamar - Stavsberg;SN12320;26.08.2025 11:00;14
Hamar - Stavsberg;SN12320;26.08.2025 12:00;15,7
Hamar - Stavsberg;SN12320;26.08.2025 13:00;16,4
Hamar - Stavsberg;SN12320;26.08.2025 14:00;17
Hamar - Stavsberg;SN12320;26.08.2025 15:00;17,9
Hamar - Stavsberg;SN12320;26.08.2025 16:00;17,9
Hamar - Stavsberg;SN12320;26.08.2025 17:00;18,4
Hamar - Stavsberg;SN12320;26.08.2025 18:00;17,3
Hamar - Stavsberg;SN12320;26.08.2025 19:00;15,4
Hamar - Stavsberg;SN12320;26.08.2025 20:00;13,1
Hamar - Stavsberg;SN12320;26.08.2025 21:00;11,6
Hamar - Stavsberg;SN12320;26.08.2025 22:00;11,1
Hamar - Stavsberg;SN12320;26.08.2025 23:00;10,8
Hamar - Stavsberg;SN12320;27.08.2025 00:00;10,6
Hamar - Stavsberg;SN12320;27.08.2025 01:00;10,2
Hamar - Stavsberg;SN12320;27.08.2025 02:00;9,4
Hamar - Stavsberg;SN12320;27.08.2025 03:00;9
Hamar - Stavsberg;SN12320;27.08.2025 04:00;8,5
Hamar - Stavsberg;SN12320;27.08.2025 05:00;9,2
